iter,obj_printed,obj_mse,feas_mse,pde_con_mse,bc_mse,ic_mse,pde_rms,bc_rms,ic_rms,station,alpha,step_inf,lambda,kkt,relL2
9000,8.069e-08,8.069e-09,1.098e-09,1.08241e-09,2.5100099999999997e-09,4.752400000000001e-10,3.29e-05,5.01e-05,2.18e-05,0.00245,0.00508,1.25e-05,0.0001,1.84e-11,0.000743
9010,8.064e-08,8.064e-09,1.097e-09,1.08241e-09,2.5e-09,4.752400000000001e-10,3.29e-05,5e-05,2.18e-05,0.00245,0.00508,1.25e-05,0.0001,1.76e-11,0.000743
9020,8.058e-08,8.058e-09,1.098e-09,1.0758399999999999e-09,2.5e-09,4.84e-10,3.28e-05,5e-05,2.2e-05,0.00245,0.00508,1.24e-05,0.0001,1.93e-11,0.000743
9030,8.06e-08,8.054e-09,1.094e-09,1.0758399999999999e-09,2.5e-09,4.6225000000000003e-10,3.28e-05,5e-05,2.15e-05,0.00244,0.00558,1.36e-05,0.0001,1.58e-11,0.000743
9040,8.054e-08,8.049e-09,1.095e-09,1.0758399999999999e-09,2.5e-09,4.708899999999999e-10,3.28e-05,5e-05,2.17e-05,0.00244,0.00507,1.24e-05,0.0001,9.98e-12,0.000742
9050,8.046e-08,8.044e-09,1.094e-09,1.0758399999999999e-09,2.5e-09,4.708899999999999e-10,3.28e-05,5e-05,2.17e-05,0.00244,0.00557,1.36e-05,0.0001,1.61e-11,0.000742
9060,8.042e-08,8.04e-09,1.093e-09,1.0758399999999999e-09,2.49001e-09,4.708899999999999e-10,3.28e-05,4.99e-05,2.17e-05,0.00244,0.00506,1.23e-05,0.0001,1.68e-11,0.000742
9070,8.035e-08,8.036e-09,1.092e-09,1.0758399999999999e-09,2.49001e-09,4.752400000000001e-10,3.28e-05,4.99e-05,2.18e-05,0.00244,0.0046,1.12e-05,0.0001,1.38e-11,0.000742
9080,8.032e-08,8.031e-09,1.091e-09,1.0758399999999999e-09,2.49001e-09,4.708899999999999e-10,3.28e-05,4.99e-05,2.17e-05,0.00243,0.00556,1.35e-05,0.0001,1.39e-11,0.000742
9090,8.029e-08,8.026e-09,1.09e-09,1.0758399999999999e-09,2.49001e-09,4.708899999999999e-10,3.28e-05,4.99e-05,2.17e-05,0.00244,0.00556,1.35e-05,0.0001,1.44e-11,0.000742
9100,8.019e-08,8.021e-09,1.089e-09,1.0692900000000001e-09,2.49001e-09,4.6656e-10,3.27e-05,4.99e-05,2.16e-05,0.00243,0.00505,1.23e-05,0.0001,1.41e-11,0.000742
9110,8.015e-08,8.016e-09,1.089e-09,1.0692900000000001e-09,2.4800399999999996e-09,4.708899999999999e-10,3.27e-05,4.98e-05,2.17e-05,0.00242,0.00505,1.22e-05,0.0001,1.4e-11,0.000742
9120,8.016e-08,8.011e-09,1.087e-09,1.0692900000000001e-09,2.4800399999999996e-09,4.6225000000000003e-10,3.27e-05,4.98e-05,2.15e-05,0.00242,0.00555,1.34e-05,0.0001,1.52e-11,0.000741
9130,8.007e-08,8.006e-09,1.087e-09,1.0692900000000001e-09,2.4800399999999996e-09,4.708899999999999e-10,3.27e-05,4.98e-05,2.17e-05,0.00242,0.00504,1.22e-05,0.0001,1.53e-11,0.000741
9140,8.005e-08,8.002e-09,1.087e-09,1.0692900000000001e-09,2.4800399999999996e-09,4.6656e-10,3.27e-05,4.98e-05,2.16e-05,0.00242,0.00504,1.22e-05,0.0001,1.52e-11,0.000741
9150,7.995e-08,7.997e-09,1.086e-09,1.0692900000000001e-09,2.4800399999999996e-09,4.708899999999999e-10,3.27e-05,4.98e-05,2.17e-05,0.00242,0.00503,1.22e-05,0.0001,1.13e-11,0.000741
9160,7.991e-08,7.992e-09,1.083e-09,1.0692900000000001e-09,2.47009e-09,4.5795999999999994e-10,3.27e-05,4.97e-05,2.14e-05,0.00242,0.00553,1.34e-05,0.0001,1.32e-11,0.000741
9170,7.987e-08,7.987e-09,1.085e-09,1.0692900000000001e-09,2.47009e-09,4.708899999999999e-10,3.27e-05,4.97e-05,2.17e-05,0.00241,0.00503,1.21e-05,0.0001,1.31e-11,0.000741
9180,7.981e-08,7.982e-09,1.083e-09,1.06276e-09,2.47009e-09,4.6656e-10,3.26e-05,4.97e-05,2.16e-05,0.00241,0.00553,1.33e-05,0.0001,1.44e-11,0.000741
9190,7.982e-08,7.978e-09,1.082e-09,1.06276e-09,2.47009e-09,4.6656e-10,3.26e-05,4.97e-05,2.16e-05,0.00241,0.00502,1.21e-05,0.0001,1.44e-11,0.000741
9200,7.976e-08,7.974e-09,1.082e-09,1.06276e-09,2.47009e-09,4.6656e-10,3.26e-05,4.97e-05,2.16e-05,0.00241,0.00502,1.21e-05,0.0001,1.53e-11,0.00074
9210,7.968e-08,7.969e-09,1.081e-09,1.06276e-09,2.46016e-09,4.6656e-10,3.26e-05,4.96e-05,2.16e-05,0.00241,0.00552,1.33e-05,0.0001,1.63e-11,0.00074
9220,7.968e-08,7.964e-09,1.079e-09,1.06276e-09,2.46016e-09,4.5795999999999994e-10,3.26e-05,4.96e-05,2.14e-05,0.0024,0.00551,1.32e-05,0.0001,1.57e-11,0.00074
9230,7.961e-08,7.959e-09,1.079e-09,1.06276e-09,2.46016e-09,4.6656e-10,3.26e-05,4.96e-05,2.16e-05,0.0024,0.00501,1.2e-05,0.0001,1.49e-11,0.00074
9240,7.951e-08,7.954e-09,1.077e-09,1.06276e-09,2.46016e-09,4.6225000000000003e-10,3.26e-05,4.96e-05,2.15e-05,0.0024,0.00551,1.32e-05,0.0001,1.83e-11,0.00074
9250,7.952e-08,7.95e-09,1.075e-09,1.0562499999999997e-09,2.46016e-09,4.5795999999999994e-10,3.25e-05,4.96e-05,2.14e-05,0.0024,0.005,1.2e-05,0.0001,1.66e-11,0.00074
9260,7.946e-08,7.945e-09,1.075e-09,1.0562499999999997e-09,2.45025e-09,4.6225000000000003e-10,3.25e-05,4.95e-05,2.15e-05,0.00239,0.005,1.2e-05,0.0001,1.82e-11,0.00074
9270,7.939e-08,7.941e-09,1.075e-09,1.0562499999999997e-09,2.45025e-09,4.5795999999999994e-10,3.25e-05,4.95e-05,2.14e-05,0.00239,0.005,1.2e-05,0.0001,1.42e-11,0.00074
9280,7.94e-08,7.936e-09,1.074e-09,1.0562499999999997e-09,2.45025e-09,4.5795999999999994e-10,3.25e-05,4.95e-05,2.14e-05,0.00239,0.00549,1.31e-05,0.0001,1.83e-11,0.00074
9290,7.931e-08,7.931e-09,1.076e-09,1.0562499999999997e-09,2.45025e-09,4.6656e-10,3.25e-05,4.95e-05,2.16e-05,0.00239,0.00499,1.19e-05,0.0001,1.5e-11,0.000739
9300,7.926e-08,7.927e-09,1.074e-09,1.0562499999999997e-09,2.45025e-09,4.708899999999999e-10,3.25e-05,4.95e-05,2.17e-05,0.00239,0.00499,1.19e-05,0.0001,1.63e-11,0.000739
9310,7.922e-08,7.922e-09,1.072e-09,1.0562499999999997e-09,2.44036e-09,4.6225000000000003e-10,3.25e-05,4.94e-05,2.15e-05,0.00239,0.00498,1.19e-05,0.0001,1.78e-11,0.000739
9320,7.916e-08,7.917e-09,1.072e-09,1.0562499999999997e-09,2.44036e-09,4.5795999999999994e-10,3.25e-05,4.94e-05,2.14e-05,0.00239,0.00548,1.31e-05,0.0001,1.19e-11,0.000739
9330,7.915e-08,7.912e-09,1.07e-09,1.0562499999999997e-09,2.44036e-09,4.5795999999999994e-10,3.25e-05,4.94e-05,2.14e-05,0.00238,0.00548,1.3e-05,0.0001,2.2e-11,0.000739
9340,7.909e-08,7.907e-09,1.07e-09,1.0562499999999997e-09,2.44036e-09,4.6225000000000003e-10,3.25e-05,4.94e-05,2.15e-05,0.00239,0.00497,1.19e-05,0.0001,1.77e-11,0.000739
9350,7.905e-08,7.903e-09,1.068e-09,1.0497600000000001e-09,2.44036e-09,4.5795999999999994e-10,3.24e-05,4.94e-05,2.14e-05,0.00238,0.00497,1.18e-05,0.0001,1.14e-11,0.000739
9360,7.893e-08,7.898e-09,1.069e-09,1.0497600000000001e-09,2.44036e-09,4.5795999999999994e-10,3.24e-05,4.94e-05,2.14e-05,0.00238,0.00546,1.3e-05,0.0001,1.84e-11,0.000739
9370,7.891e-08,7.893e-09,1.069e-09,1.0497600000000001e-09,2.43049e-09,4.6225000000000003e-10,3.24e-05,4.93e-05,2.15e-05,0.00238,0.00497,1.18e-05,0.0001,1.48e-11,0.000738
9380,7.887e-08,7.888e-09,1.068e-09,1.0497600000000001e-09,2.43049e-09,4.6225000000000003e-10,3.24e-05,4.93e-05,2.15e-05,0.00238,0.00496,1.18e-05,0.0001,1.24e-11,0.000738
9390,7.883e-08,7.884e-09,1.065e-09,1.0497600000000001e-09,2.43049e-09,4.5795999999999994e-10,3.24e-05,4.93e-05,2.14e-05,0.00237,0.00545,1.29e-05,0.0001,1.94e-11,0.000738
9400,7.875e-08,7.879e-09,1.065e-09,1.0497600000000001e-09,2.43049e-09,4.5795999999999994e-10,3.24e-05,4.93e-05,2.14e-05,0.00237,0.00496,1.17e-05,0.0001,1.9e-11,0.000738
9410,7.872e-08,7.875e-09,1.064e-09,1.0497600000000001e-09,2.43049e-09,4.5795999999999994e-10,3.24e-05,4.93e-05,2.14e-05,0.00237,0.00495,1.18e-05,0.0001,2.17e-11,0.000738
9420,7.866e-08,7.87e-09,1.064e-09,1.0497600000000001e-09,2.4206400000000004e-09,4.5795999999999994e-10,3.24e-05,4.92e-05,2.14e-05,0.00237,0.00544,1.29e-05,0.0001,1.5e-11,0.000738
9430,7.868e-08,7.865e-09,1.063e-09,1.0497600000000001e-09,2.4206400000000004e-09,4.5368999999999996e-10,3.24e-05,4.92e-05,2.13e-05,0.00237,0.00495,1.17e-05,0.0001,1.87e-11,0.000738
9440,7.862e-08,7.861e-09,1.062e-09,1.04329e-09,2.4206400000000004e-09,4.6225000000000003e-10,3.23e-05,4.92e-05,2.15e-05,0.00237,0.00494,1.17e-05,0.0001,1.6e-11,0.000738
9450,7.855e-08,7.856e-09,1.062e-09,1.04329e-09,2.4206400000000004e-09,4.6225000000000003e-10,3.23e-05,4.92e-05,2.15e-05,0.00236,0.00543,1.28e-05,0.0001,1.71e-11,0.000737
9460,7.852e-08,7.852e-09,1.06e-09,1.04329e-09,2.4206400000000004e-09,4.5368999999999996e-10,3.23e-05,4.92e-05,2.13e-05,0.00236,0.00494,1.16e-05,0.0001,1.8e-11,0.000737
9470,7.849e-08,7.848e-09,1.06e-09,1.04329e-09,2.4108100000000003e-09,4.5795999999999994e-10,3.23e-05,4.91e-05,2.14e-05,0.00236,0.00493,1.17e-05,0.0001,2e-11,0.000737
9480,7.846e-08,7.844e-09,1.059e-09,1.04329e-09,2.4108100000000003e-09,4.5795999999999994e-10,3.23e-05,4.91e-05,2.14e-05,0.00236,0.00493,1.16e-05,0.0001,1.72e-11,0.000737
9490,7.838e-08,7.839e-09,1.058e-09,1.04329e-09,2.4108100000000003e-09,4.5368999999999996e-10,3.23e-05,4.91e-05,2.13e-05,0.00235,0.00542,1.28e-05,0.0001,1.36e-11,0.000737
9500,7.833e-08,7.834e-09,1.057e-09,1.04329e-09,2.4108100000000003e-09,4.5368999999999996e-10,3.23e-05,4.91e-05,2.13e-05,0.00234,0.00492,1.15e-05,0.0001,1.84e-11,0.000737
9510,7.827e-08,7.83e-09,1.055e-09,1.0368399999999997e-09,2.4108100000000003e-09,4.4944e-10,3.22e-05,4.91e-05,2.12e-05,0.00235,0.00492,1.16e-05,0.0001,1.68e-11,0.000737
9520,7.82e-08,7.826e-09,1.055e-09,1.0368399999999997e-09,2.4108100000000003e-09,4.4944e-10,3.22e-05,4.91e-05,2.12e-05,0.00235,0.00492,1.16e-05,0.0001,1.43e-11,0.000737
9530,7.82e-08,7.821e-09,1.056e-09,1.0368399999999997e-09,2.401e-09,4.5368999999999996e-10,3.22e-05,4.9e-05,2.13e-05,0.00235,0.00541,1.27e-05,0.0001,1.19e-11,0.000737
9540,7.817e-08,7.816e-09,1.053e-09,1.0368399999999997e-09,2.401e-09,4.4521000000000006e-10,3.22e-05,4.9e-05,2.11e-05,0.00234,0.0054,1.27e-05,0.0001,1.57e-11,0.000736
9550,7.806e-08,7.811e-09,1.053e-09,1.0368399999999997e-09,2.401e-09,4.4944e-10,3.22e-05,4.9e-05,2.12e-05,0.00234,0.00491,1.15e-05,0.0001,1.32e-11,0.000736
9560,7.806e-08,7.806e-09,1.053e-09,1.0368399999999997e-09,2.401e-09,4.4944e-10,3.22e-05,4.9e-05,2.12e-05,0.00234,0.0054,1.26e-05,0.0001,1.51e-11,0.000736
9570,7.804e-08,7.801e-09,1.051e-09,1.0368399999999997e-09,2.401e-09,4.4944e-10,3.22e-05,4.9e-05,2.12e-05,0.00234,0.00539,1.26e-05,0.0001,1.54e-11,0.000736
9580,7.797e-08,7.796e-09,1.052e-09,1.0368399999999997e-09,2.3912100000000005e-09,4.4944e-10,3.22e-05,4.89e-05,2.12e-05,0.00233,0.00539,1.26e-05,0.0001,1.39e-11,0.000736
9590,7.793e-08,7.792e-09,1.049e-09,1.0368399999999997e-09,2.3912100000000005e-09,4.4521000000000006e-10,3.22e-05,4.89e-05,2.11e-05,0.00234,0.00539,1.26e-05,0.0001,2.02e-11,0.000736
9600,7.792e-08,7.788e-09,1.05e-09,1.0368399999999997e-09,2.3912100000000005e-09,4.5368999999999996e-10,3.22e-05,4.89e-05,2.13e-05,0.00233,0.00489,1.14e-05,0.0001,1.85e-11,0.000736
9610,7.785e-08,7.783e-09,1.049e-09,1.03041e-09,2.3912100000000005e-09,4.4944e-10,3.21e-05,4.89e-05,2.12e-05,0.00233,0.00489,1.14e-05,0.0001,2.25e-11,0.000736
9620,7.779e-08,7.778e-09,1.049e-09,1.03041e-09,2.3912100000000005e-09,4.5795999999999994e-10,3.21e-05,4.89e-05,2.14e-05,0.00233,0.00489,1.14e-05,0.0001,1.5e-11,0.000735
9630,7.772e-08,7.773e-09,1.047e-09,1.03041e-09,2.38144e-09,4.4944e-10,3.21e-05,4.88e-05,2.12e-05,0.00233,0.00537,1.25e-05,0.0001,1.29e-11,0.000735
9640,7.774e-08,7.769e-09,1.047e-09,1.03041e-09,2.38144e-09,4.4521000000000006e-10,3.21e-05,4.88e-05,2.11e-05,0.00232,0.00537,1.25e-05,0.0001,1.31e-11,0.000735
9650,7.763e-08,7.764e-09,1.044e-09,1.03041e-09,2.38144e-09,4.41e-10,3.21e-05,4.88e-05,2.1e-05,0.00232,0.00488,1.13e-05,0.0001,2.81e-11,0.000735
9660,7.761e-08,7.76e-09,1.045e-09,1.03041e-09,2.38144e-09,4.4944e-10,3.21e-05,4.88e-05,2.12e-05,0.00232,0.00488,1.13e-05,0.0001,1.54e-11,0.000735
9670,7.758e-08,7.755e-09,1.045e-09,1.03041e-09,2.38144e-09,4.4521000000000006e-10,3.21e-05,4.88e-05,2.11e-05,0.00232,0.00536,1.24e-05,0.0001,1.73e-11,0.000735
9680,7.756e-08,7.751e-09,1.045e-09,1.03041e-09,2.38144e-09,4.5368999999999996e-10,3.21e-05,4.88e-05,2.13e-05,0.00232,0.00487,1.13e-05,0.0001,1.22e-11,0.000735
9690,7.749e-08,7.746e-09,1.043e-09,1.024e-09,2.3716899999999997e-09,4.4944e-10,3.2e-05,4.87e-05,2.12e-05,0.00232,0.00487,1.13e-05,0.0001,1.7e-11,0.000735
9700,7.742e-08,7.741e-09,1.042e-09,1.024e-09,2.3716899999999997e-09,4.4521000000000006e-10,3.2e-05,4.87e-05,2.11e-05,0.00232,0.00535,1.24e-05,0.0001,1.52e-11,0.000735
9710,7.736e-08,7.737e-09,1.042e-09,1.024e-09,2.3716899999999997e-09,4.4521000000000006e-10,3.2e-05,4.87e-05,2.11e-05,0.00231,0.00535,1.23e-05,0.0001,1.15e-11,0.000734
9720,7.732e-08,7.732e-09,1.038e-09,1.024e-09,2.3716899999999997e-09,4.41e-10,3.2e-05,4.87e-05,2.1e-05,0.00231,0.00535,1.24e-05,0.0001,1.43e-11,0.000734
9730,7.728e-08,7.728e-09,1.041e-09,1.024e-09,2.3716899999999997e-09,4.5368999999999996e-10,3.2e-05,4.87e-05,2.13e-05,0.00231,0.00486,1.12e-05,0.0001,1.96e-11,0.000734
9740,7.725e-08,7.723e-09,1.039e-09,1.024e-09,2.3619600000000004e-09,4.4521000000000006e-10,3.2e-05,4.86e-05,2.11e-05,0.00231,0.00485,1.12e-05,0.0001,1.53e-11,0.000734
9750,7.717e-08,7.718e-09,1.037e-09,1.024e-09,2.3619600000000004e-09,4.4521000000000006e-10,3.2e-05,4.86e-05,2.11e-05,0.0023,0.00485,1.12e-05,0.0001,1.34e-11,0.000734
9760,7.714e-08,7.714e-09,1.039e-09,1.024e-09,2.3619600000000004e-09,4.4944e-10,3.2e-05,4.86e-05,2.12e-05,0.00231,0.00485,1.12e-05,0.0001,1.53e-11,0.000734
9770,7.71e-08,7.71e-09,1.038e-09,1.0176100000000002e-09,2.3619600000000004e-09,4.5368999999999996e-10,3.19e-05,4.86e-05,2.13e-05,0.0023,0.00484,1.11e-05,0.0001,1.47e-11,0.000734
9780,7.709e-08,7.706e-09,1.035e-09,1.0176100000000002e-09,2.3619600000000004e-09,4.41e-10,3.19e-05,4.86e-05,2.1e-05,0.0023,0.00533,1.22e-05,0.0001,1.56e-11,0.000734
9790,7.699e-08,7.701e-09,1.035e-09,1.0176100000000002e-09,2.3619600000000004e-09,4.4521000000000006e-10,3.19e-05,4.86e-05,2.11e-05,0.0023,0.00532,1.22e-05,0.0001,1.1e-11,0.000733
9800,7.699e-08,7.697e-09,1.034e-09,1.0176100000000002e-09,2.35225e-09,4.4521000000000006e-10,3.19e-05,4.85e-05,2.11e-05,0.0023,0.00484,1.11e-05,0.0001,1.7e-11,0.000733
9810,7.694e-08,7.693e-09,1.033e-09,1.0176100000000002e-09,2.35225e-09,4.41e-10,3.19e-05,4.85e-05,2.1e-05,0.00229,0.00483,1.11e-05,0.0001,1.61e-11,0.000733
9820,7.692e-08,7.689e-09,1.034e-09,1.0176100000000002e-09,2.35225e-09,4.41e-10,3.19e-05,4.85e-05,2.1e-05,0.00229,0.00531,1.22e-05,0.0001,1.53e-11,0.000733
9830,7.685e-08,7.684e-09,1.032e-09,1.0176100000000002e-09,2.35225e-09,4.4521000000000006e-10,3.19e-05,4.85e-05,2.11e-05,0.0023,0.00483,1.11e-05,0.0001,1.74e-11,0.000733
9840,7.68e-08,7.68e-09,1.03e-09,1.0176100000000002e-09,2.35225e-09,4.3681e-10,3.19e-05,4.85e-05,2.09e-05,0.00229,0.00531,1.21e-05,0.0001,1.35e-11,0.000733
9850,7.675e-08,7.676e-09,1.032e-09,1.0176100000000002e-09,2.35225e-09,4.4521000000000006e-10,3.19e-05,4.85e-05,2.11e-05,0.00228,0.0053,1.21e-05,0.0001,1.6e-11,0.000733
9860,7.676e-08,7.672e-09,1.03e-09,1.0176100000000002e-09,2.34256e-09,4.41e-10,3.19e-05,4.84e-05,2.1e-05,0.00229,0.0053,1.21e-05,0.0001,1.88e-11,0.000733
9870,7.668e-08,7.668e-09,1.03e-09,1.0112400000000001e-09,2.34256e-09,4.4521000000000006e-10,3.18e-05,4.84e-05,2.11e-05,0.00229,0.00482,1.1e-05,0.0001,1.55e-11,0.000733
9880,7.663e-08,7.664e-09,1.029e-09,1.0112400000000001e-09,2.34256e-09,4.4521000000000006e-10,3.18e-05,4.84e-05,2.11e-05,0.00228,0.00481,1.1e-05,0.0001,1.18e-11,0.000732
9890,7.659e-08,7.66e-09,1.028e-09,1.0112400000000001e-09,2.34256e-09,4.41e-10,3.18e-05,4.84e-05,2.1e-05,0.00228,0.00529,1.21e-05,0.0001,1.27e-11,0.000732
9900,7.655e-08,7.656e-09,1.026e-09,1.0112400000000001e-09,2.34256e-09,4.3264e-10,3.18e-05,4.84e-05,2.08e-05,0.00228,0.00529,1.2e-05,0.0001,1.63e-11,0.000732
9910,7.651e-08,7.652e-09,1.026e-09,1.0112400000000001e-09,2.33289e-09,4.3681e-10,3.18e-05,4.83e-05,2.09e-05,0.00228,0.00528,1.2e-05,0.0001,1.38e-11,0.000732
9920,7.651e-08,7.647e-09,1.026e-09,1.0112400000000001e-09,2.33289e-09,4.3681e-10,3.18e-05,4.83e-05,2.09e-05,0.00228,0.00528,1.2e-05,0.0001,1.18e-11,0.000732
9930,7.641e-08,7.643e-09,1.024e-09,1.0112400000000001e-09,2.33289e-09,4.2848999999999993e-10,3.18e-05,4.83e-05,2.07e-05,0.00228,0.00528,1.2e-05,0.0001,1.51e-11,0.000732
9940,7.642e-08,7.639e-09,1.025e-09,1.0112400000000001e-09,2.33289e-09,4.41e-10,3.18e-05,4.83e-05,2.1e-05,0.00226,0.00528,1.19e-05,0.0001,1.64e-11,0.000732
9950,7.636e-08,7.635e-09,1.024e-09,1.0112400000000001e-09,2.33289e-09,4.3681e-10,3.18e-05,4.83e-05,2.09e-05,0.00227,0.00527,1.2e-05,0.0001,1.82e-11,0.000732
9960,7.626e-08,7.63e-09,1.022e-09,1.0048899999999998e-09,2.33289e-09,4.3681e-10,3.17e-05,4.83e-05,2.09e-05,0.00227,0.00527,1.2e-05,0.0001,1.78e-11,0.000732
9970,7.626e-08,7.625e-09,1.022e-09,1.0048899999999998e-09,2.32324e-09,4.3264e-10,3.17e-05,4.82e-05,2.08e-05,0.00227,0.00527,1.19e-05,0.0001,1.78e-11,0.000731
9980,7.617e-08,7.621e-09,1.022e-09,1.0048899999999998e-09,2.32324e-09,4.3681e-10,3.17e-05,4.82e-05,2.09e-05,0.00226,0.00526,1.19e-05,0.0001,1.47e-11,0.000731
9990,7.616e-08,7.617e-09,1.021e-09,1.0048899999999998e-09,2.32324e-09,4.3681e-10,3.17e-05,4.82e-05,2.09e-05,0.00226,0.00478,1.08e-05,0.0001,1.87e-11,0.000731
10000,7.609e-08,7.612e-09,1.022e-09,1.0048899999999998e-09,2.32324e-09,4.3681e-10,3.17e-05,4.82e-05,2.09e-05,0.00226,0.00526,1.19e-05,0.0001,1.73e-11,0.000731
